gsr_tonic,gsr_phasic_peaks_count,heart_rate_bpm,hrv_rmssd,trial_id,start_time,cognitive_load,eeg_alpha,eeg_beta,eeg_theta
5.668528801998869,18,79.15936945450899,0.0793268580178312,1,0.0,0,12.985069137035115,18.45765057913338,7.130040735058557
3.752991349297125,19,73.7976961902679,0.0540129846288987,2,20.0,1,7.498507111379026,17.007091617055952,7.058188801973133
4.136013959660099,12,78.68794497803081,0.0809985652395452,3,40.0,0,7.75708442409877,15.008165930495627,8.207541348083547
