gsr_tonic,gsr_phasic_peaks_count,heart_rate_bpm,hrv_rmssd,trial_id,start_time,cognitive_load,eeg_alpha,eeg_beta,eeg_theta
4.270757287080609,17,79.08872813872264,0.0778832487545432,1,0.0,0,8.651493058349333,18.61868827828769,6.247893315208377
4.574714809479686,7,65.49810414477977,0.0875911840072888,2,20.0,1,11.68970231184351,16.10297723064632,8.799934001347587
5.849602408783241,17,69.81652489135146,0.054954168258992,3,40.0,0,10.175490425646633,15.357137338862506,8.202306911118832
