gsr_tonic,gsr_phasic_peaks_count,heart_rate_bpm,hrv_rmssd,trial_id,start_time,cognitive_load,eeg_alpha,eeg_beta,eeg_theta
3.8450027947427743,8,69.52973433673917,0.0432698395770154,1,0.0,0,6.851144682249826,16.74374198065825,7.291498854478769
3.906563950356624,6,70.42709368618071,0.0923455720243607,2,20.0,1,8.576746394991732,14.97963905163113,6.169328808789182
3.685798661439701,5,64.49757456288536,0.0961623352354142,3,40.0,0,8.817214213050683,16.981462932532978,9.420514188321656
