gsr_tonic,gsr_phasic_peaks_count,heart_rate_bpm,hrv_rmssd,trial_id,start_time,cognitive_load,eeg_alpha,eeg_beta,eeg_theta
3.790872554996243,9,77.0471761707367,0.0707870145459563,1,0.0,0,7.7524582408762335,16.971780742122423,9.67434024483222
4.366219059776372,11,80.12186531051931,0.0644170990152813,2,20.0,1,10.149217223353922,17.57639901658085,8.89176847456733
3.424885535953248,5,74.12674951286154,0.0908729185240649,3,40.0,0,7.979881734529457,17.636915038775793,7.7668084973913265
