gsr_tonic,gsr_phasic_peaks_count,heart_rate_bpm,hrv_rmssd,trial_id,start_time,cognitive_load,eeg_alpha,eeg_beta,eeg_theta
4.872683340939455,11,76.12283693805576,0.0637404004684225,1,0.0,0,10.99826427820741,13.61702740063431,11.90040714149675
5.043985602474362,15,67.79515057383131,0.1151688070534053,2,20.0,1,7.690976229968928,14.506309476962144,8.72729246533141
5.087908469675261,11,67.50544131309069,0.0867481055491708,3,40.0,0,7.806576985940102,13.782570412499055,5.849836235947023
