gsr_tonic,gsr_phasic_peaks_count,heart_rate_bpm,hrv_rmssd,trial_id,start_time,cognitive_load,eeg_alpha,eeg_beta,eeg_theta
6.509361414915496,18,67.39868226898345,0.1169390974960734,1,0.0,0,11.088792300947683,11.487639016332322,9.446373248066081
4.376553166764591,5,68.09679982247597,0.113717317191859,2,20.0,1,11.030083980294853,15.51269551440472,7.27619442179958
5.252485417382412,17,79.2276460760279,0.0808494451460399,3,40.0,0,10.512669304740221,16.628687312636877,10.010014434115408
